p12,p13,p14,p23,p24,p34,x_num,y_num,den,delta1_num,delta1_den,delta2_num,delta2_den,delta3_num,delta3_den,delta4_num,delta4_den,A_bound,B_bound
3,-14,-9,-12,-12,20,1,1,6,1,12,1,12,1,4,1,12,29,23
3,-14,-9,-12,-6,-8,2,4,5,3,20,3,20,3,20,3,20,16,9
3,-14,-9,-8,-6,4,2,5,6,1,12,1,12,1,4,1,12,23,17
3,-14,-8,-13,-10,12,1,0,3,1,12,1,12,1,12,1,12,41,11
3,-14,-8,-13,-4,-16,0,1,3,1,12,1,12,1,12,1,12,29,17
3,-14,-8,-12,-9,10,1,0,3,1,12,1,12,1,12,1,12,35,11
3,-14,-8,-12,-6,-4,1,0,3,1,12,1,12,1,12,1,12,35,11
3,-14,-8,-10,-7,6,1,0,3,1,12,1,12,1,12,1,12,35,11
3,-14,-8,-9,-9,18,2,3,5,3,20,3,20,3,20,3,20,29,6
3,-14,-8,-9,-3,-10,0,1,3,1,12,1,12,1,12,1,12,29,11
3,-14,-8,-4,-4,8,0,1,3,1,12,1,12,1,12,1,12,29,11
3,-14,-6,-12,-6,4,2,1,6,1,12,1,12,1,4,1,12,35,11
3,-14,-6,-12,-3,-10,1,3,6,1,12,1,12,1,4,1,12,41,11
3,-14,-6,-10,-9,22,2,5,6,1,12,1,12,1,4,1,12,35,17
3,-14,-6,-10,-3,-6,2,4,5,3,20,3,20,3,20,3,20,19,6
3,-14,-6,-9,-3,-4,1,1,7,5,28,5,28,5,28,1,28,83,13
3,-14,-5,-12,-6,8,0,1,3,1,12,1,12,1,12,1,12,29,17
3,-14,-4,-13,-8,20,1,0,3,1,12,1,12,1,12,1,12,41,11
3,-14,-4,-12,-6,12,2,3,5,3,20,3,20,3,20,3,20,19,6
3,-14,-4,-10,-5,10,1,1,3,1,12,1,12,1,12,1,12,29,11
3,-14,-4,-5,-4,12,1,0,3,1,12,1,12,1,12,1,12,23,11
3,-14,-4,-4,4,-24,1,0,3,1,12,1,12,1,12,1,12,35,23
3,-13,-13,-12,-9,-13,0,1,3,1,12,1,12,1,12,1,12,77,5
3,-13,-12,-12,-12,4,1,1,6,1,12,1,4,1,4,1,12,23,17
3,-13,-12,-9,-9,3,1,1,6,1,4,1,4,1,4,1,12,7,17
3,-13,-11,-12,-9,-5,1,1,3,1,12,1,12,1,12,1,12,17,17
3,-13,-11,-12,-6,-18,1,3,7,5,28,5,28,5,28,5,28,16,8
3,-13,-11,-11,-10,3,1,1,3,1,12,1,12,1,12,1,12,17,17
3,-13,-11,-9,-9,6,2,3,7,1,28,1,28,1,28,1,28,41,41
3,-13,-11,-4,-5,7,1,2,3,1,12,1,12,1,12,1,12,17,17
3,-13,-10,-12,-12,12,0,2,7,5,28,1,28,5,28,5,28,111,13
3,-13,-10,-12,-6,-14,1,0,3,1,12,1,12,1,12,1,12,41,11
3,-13,-10,-9,-9,9,2,3,5,3,20,3,20,3,20,3,20,29,3
3,-13,-10,-7,-7,7,0,1,3,1,12,1,12,1,12,1,12,47,5
3,-13,-10,-4,-4,4,0,1,3,1,12,1,12,1,12,1,12,47,5
3,-13,-9,-12,-6,-10,2,1,5,3,20,3,20,3,20,3,20,13,9
3,-13,-9,-11,-6,-7,2,1,5,3,20,3,20,3,20,3,20,13,9
3,-13,-9,-9,-9,12,1,4,5,3,20,3,20,3,20,3,20,13,9
3,-13,-9,-7,-6,5,2,4,5,3,20,3,20,3,20,3,20,13,9
3,-13,-8,-12,-12,20,1,0,3,1,12,1,12,1,12,1,12,29,23
3,-13,-8,-12,-6,-6,0,2,7,1,28,1,28,5,28,1,28,83,27
3,-13,-8,-9,-9,15,1,1,7,5,28,5,28,5,28,1,28,41,27
3,-13,-8,-7,-5,3,1,0,3,1,12,1,12,1,12,1,12,29,11
3,-13,-8,-4,4,-28,1,0,3,1,12,1,12,1,12,1,12,41,23
3,-13,-7,-11,-8,9,1,0,3,1,12,1,12,1,12,1,12,35,11
3,-13,-7,-9,-6,5,1,0,3,1,12,1,12,1,12,1,12,29,11
3,-13,-7,-9,-3,-8,1,0,3,1,12,1,12,1,12,1,12,29,11
3,-13,-7,-5,-5,10,1,2,3,1,12,1,12,1,12,1,12,29,11
3,-13,-7,-4,-4,8,1,2,3,1,12,1,12,1,12,1,12,29,11
3,-13,-6,-9,-9,21,2,5,6,1,4,1,4,1,4,1,12,23,5
3,-13,-6,-9,-3,-5,0,3,7,1,28,5,28,1,28,5,28,41,13
3,-13,-5,-12,-6,6,2,3,5,3,20,3,20,3,20,3,20,19,6
3,-13,-5,-12,-3,-7,0,1,3,1,12,1,12,1,12,1,12,29,11
3,-13,-5,-9,-6,11,1,0,3,1,12,1,12,1,12,1,12,35,11
3,-13,-5,-8,-4,4,1,1,3,1,12,1,12,1,12,1,12,29,11
3,-13,-5,-5,-4,9,1,0,3,1,12,1,12,1,12,1,12,35,11
3,-13,-4,-12,-6,10,0,1,3,1,12,1,12,1,12,1,12,23,17
3,-13,-4,-4,-4,12,0,1,3,1,12,1,12,1,12,1,12,23,17
3,-13,-3,-9,-3,4,2,4,7,5,28,1,28,1,28,1,28,97,13
3,-13,-3,-8,-3,5,3,1,6,1,12,1,4,1,4,1,12,41,5
3,-12,-12,-12,-11,-4,1,5,6,1,4,1,12,1,12,1,4,23,17
3,-12,-12,-12,-10,-8,0,1,6,1,12,1,12,1,12,1,4,23,17
3,-12,-12,-12,-8,-16,1,2,6,1,12,1,12,1,12,1,4,23,23
3,-12,-12,-11,-10,-4,1,1,3,1,12,1,12,1,12,1,12,23,17
3,-12,-12,-11,-9,-8,3,1,6,1,4,1,12,1,4,1,12,23,17
3,-12,-12,-11,-8,-12,0,2,7,1,28,5,28,5,28,5,28,83,13
3,-12,-12,-11,-7,-16,1,0,3,1,12,1,12,1,12,1,12,23,23
3,-12,-12,-11,-5,-24,1,5,7,5,28,5,28,5,28,1,28,55,13
3,-12,-12,-10,-9,-4,1,1,6,1,12,1,12,1,4,1,12,23,17
3,-12,-12,-10,-8,-8,0,1,3,1,12,1,12,1,12,1,12,23,17
3,-12,-12,-10,-6,-16,1,3,6,1,12,1,12,1,4,1,12,23,23
3,-12,-12,-10,-4,-24,1,5,8,1,4,1,4,1,4,1,8,23,3
3,-12,-12,-9,-8,-4,1,1,6,1,12,1,12,1,12,1,4,23,17
3,-12,-12,-9,-7,-8,3,1,6,1,4,1,12,1,12,1,4,23,17
3,-12,-12,-9,-5,-16,2,3,6,1,4,1,12,1,12,1,4,23,23
3,-12,-12,-8,-7,-4,0,1,3,1,12,1,12,1,12,1,12,23,17
3,-12,-12,-8,-6,-8,1,1,6,1,12,1,12,1,4,1,12,17,23
3,-12,-12,-8,-5,-12,1,6,7,5,28,1,28,1,28,1,28,167,13
3,-12,-12,-8,-4,-16,1,1,3,1,12,1,12,1,12,1,12,23,23
3,-12,-12,-7,-6,-4,1,1,6,1,4,1,12,1,4,1,12,23,17
3,-12,-12,-7,-5,-8,1,0,3,1,12,1,12,1,12,1,12,17,23
3,-12,-12,-7,-4,-12,2,2,7,5,28,5,28,1,28,5,28,33,13
3,-12,-12,-6,-5,-4,1,1,6,1,4,1,12,1,12,1,4,23,17
3,-12,-12,-6,-4,-8,1,1,6,1,12,1,12,1,12,1,4,17,23
3,-12,-12,-5,-4,-4,0,1,3,1,12,1,12,1,12,1,12,23,17
3,-12,-12,-4,-3,-4,1,1,6,1,12,1,12,1,4,1,12,17,23
3,-12,-11,-12,-10,-4,0,1,5,3,20,3,20,3,20,3,20,9,9
3,-12,-11,-9,-9,3,1,1,5,3,20,3,20,3,20,3,20,13,9
3,-12,-10,-12,-9,-4,0,1,5,3,20,3,20,3,20,3,20,9,9
3,-12,-10,-12,-8,-8,1,1,6,1,12,1,12,1,4,1,4,23,11
3,-12,-10,-12,-6,-16,1,0,5,3,20,3,20,3,20,3,20,13,9
3,-12,-10,-9,-9,6,0,1,5,3,20,3,20,3,20,3,20,9,9
3,-12,-10,-9,-6,-6,1,1,5,3,20,3,20,3,20,3,20,13,9
3,-12,-10,-6,-6,4,0,1,5,3,20,3,20,3,20,3,20,9,13
3,-12,-10,-3,-4,6,0,1,5,3,20,3,20,3,20,3,20,9,13
3,-12,-9,-12,-8,-4,1,1,6,1,12,1,4,1,4,1,4,23,5
3,-12,-9,-11,-7,-5,1,0,3,1,12,1,12,1,12,1,12,23,11
3,-12,-9,-11,-5,-13,0,1,3,1,12,1,12,1,12,1,12,41,11
3,-12,-9,-10,-10,10,0,1,3,1,12,1,12,1,12,1,12,59,5
3,-12,-9,-10,-6,-6,1,1,6,1,12,1,4,1,4,1,4,11,11
3,-12,-9,-9,-5,-7,1,1,6,1,12,1,4,1,4,1,4,17,5
3,-12,-9,-8,-10,16,1,0,3,1,12,1,12,1,12,1,12,17,23
3,-12,-9,-8,-8,8,0,1,3,1,12,1,12,1,12,1,12,47,5
3,-12,-9,-8,-4,-8,1,1,3,1,12,1,12,1,12,1,12,23,11
3,-12,-9,-7,-7,7,0,1,3,1,12,1,12,1,12,1,12,41,5
3,-12,-9,-7,-3,-9,1,1,6,1,12,1,4,1,4,1,4,17,5
3,-12,-9,-5,-7,13,1,1,3,1,12,1,12,1,12,1,12,17,17
3,-12,-9,-5,-5,5,0,1,3,1,12,1,12,1,12,1,12,41,5
3,-12,-9,-5,-3,-3,1,1,5,3,20,3,20,3,20,3,20,13,9
3,-12,-9,-4,-6,12,0,1,5,3,20,3,20,3,20,3,20,9,9
3,-12,-9,-4,-4,4,0,1,3,1,12,1,12,1,12,1,12,41,5
3,-12,-8,-12,-7,-4,1,2,6,1,4,1,12,1,12,1,4,23,11
3,-12,-8,-12,-6,-8,1,4,6,1,12,1,12,1,12,1,4,23,11
3,-12,-8,-12,-4,-16,1,4,6,1,12,1,12,1,4,1,4,23,23
3,-12,-8,-9,-10,16,2,5,6,1,12,1,12,1,12,1,4,23,23
3,-12,-8,-9,-9,12,1,4,6,1,4,1,12,1,12,1,4,23,11
3,-12,-8,-9,-4,-8,1,2,6,1,12,1,12,1,12,1,4,23,11
3,-12,-8,-9,-3,-12,1,2,6,1,4,1,12,1,12,1,4,23,11
3,-12,-8,-6,-6,8,1,4,6,1,12,1,12,1,12,1,4,23,11
3,-12,-8,-6,-5,4,1,4,6,1,4,1,12,1,12,1,4,23,11
3,-12,-7,-12,-6,-4,3,2,6,1,12,1,4,1,12,1,4,11,11
3,-12,-7,-9,-9,15,1,4,6,1,4,1,4,1,12,1,4,7,11
3,-12,-7,-9,-3,-9,2,3,6,1,4,1,4,1,12,1,4,11,5
3,-12,-6,-12,-5,-4,0,1,5,3,20,3,20,3,20,3,20,9,9
3,-12,-6,-12,-4,-8,0,1,6,1,12,1,12,1,12,1,4,23,11
3,-12,-6,-11,-10,18,0,3,7,5,28,5,28,1,28,1,28,41,27
3,-12,-6,-11,-8,10,1,0,3,1,12,1,12,1,12,1,12,35,11
3,-12,-6,-11,-7,6,2,2,5,3,20,3,20,3,20,3,20,19,6
3,-12,-6,-11,-4,-6,2,2,7,5,28,1,28,1,28,1,28,83,27
3,-12,-6,-11,-3,-10,2,5,6,1,4,1,12,1,4,1,12,35,11
3,-12,-6,-10,-9,16,0,1,6,1,12,1,12,1,4,1,12,23,17
3,-12,-6,-10,-8,12,2,2,5,3,20,3,20,3,20,3,20,19,6
3,-12,-6,-10,-7,8,0,1,3,1,12,1,12,1,12,1,12,29,11
3,-12,-6,-10,-6,4,1,3,6,1,12,1,12,1,4,1,12,29,11
3,-12,-6,-10,-4,-4,1,0,3,1,12,1,12,1,12,1,12,29,11
3,-12,-6,-10,-3,-8,1,4,5,3,20,3,20,3,20,3,20,19,6
3,-12,-6,-9,-10,22,0,1,6,1,12,1,12,1,12,1,4,23,23
3,-12,-6,-9,-8,14,1,0,5,3,20,3,20,3,20,3,20,13,9
3,-12,-6,-9,-7,10,3,2,6,1,4,1,12,1,12,1,4,23,11
3,-12,-6,-8,-9,20,1,4,5,3,20,3,20,3,20,3,20,19,9
3,-12,-6,-8,-8,16,0,1,3,1,12,1,12,1,12,1,12,47,11
3,-12,-6,-8,-7,12,1,5,7,5,28,1,28,1,28,5,28,83,13
3,-12,-6,-8,-6,8,2,3,6,1,12,1,12,1,4,1,12,23,11
3,-12,-6,-8,-5,4,1,0,3,1,12,1,12,1,12,1,12,29,11
3,-12,-6,-8,-3,-4,1,1,6,1,12,1,12,1,4,1,12,29,11
3,-12,-6,-7,-7,14,0,1,3,1,12,1,12,1,12,1,12,41,11
3,-12,-6,-7,-6,10,2,4,5,3,20,3,20,3,20,3,20,13,6
3,-12,-6,-7,-5,6,2,2,5,3,20,3,20,3,20,3,20,19,6
3,-12,-6,-6,-8,20,0,1,6,1,12,1,12,1,12,1,4,23,23
3,-12,-6,-6,-5,8,1,4,6,1,4,1,12,1,12,1,4,23,11
3,-12,-6,-6,-4,4,1,2,6,1,12,1,12,1,12,1,4,11,11
3,-12,-6,-5,-7,18,2,2,5,3,20,3,20,3,20,3,20,19,9
3,-12,-6,-5,-6,14,0,1,6,1,4,1,12,1,4,1,12,23,11
3,-12,-6,-5,-5,10,0,1,3,1,12,1,12,1,12,1,12,29,11
3,-12,-6,-5,-4,6,0,2,7,5,28,1,28,5,28,1,28,83,27
3,-12,-6,-4,-8,24,2,3,5,3,20,3,20,3,20,3,20,19,13
3,-12,-6,-4,-6,16,0,1,6,1,12,1,12,1,4,1,12,23,11
3,-12,-6,-4,-5,12,0,2,7,1,28,1,28,5,28,1,28,83,27
3,-12,-6,-4,-4,8,0,1,3,1,12,1,12,1,12,1,12,29,11
3,-12,-6,-4,-3,4,2,1,5,3,20,3,20,3,20,3,20,16,6
3,-12,-6,-4,4,-24,1,3,7,5,28,5,28,1,28,1,28,16,27
3,-12,-5,-12,-4,-4,1,2,5,3,20,3,20,3,20,3,20,13,9
3,-12,-5,-9,-9,21,0,1,5,3,20,3,20,3,20,3,20,9,13
3,-12,-4,-12,-3,-4,1,2,6,1,4,1,12,1,4,1,4,23,5
3,-12,-4,-9,-8,20,0,1,6,1,12,1,12,1,12,1,4,23,23
3,-12,-4,-9,-6,12,1,3,5,3,20,3,20,3,20,3,20,13,9
3,-12,-4,-6,-6,16,1,3,6,1,12,1,12,1,12,1,4,23,23
3,-12,-3,-11,-5,9,1,4,6,1,12,1,4,1,4,1,4,17,11
3,-12,-3,-10,-4,6,1,4,6,1,12,1,4,1,4,1,4,11,11
3,-12,-3,-8,-4,8,1,1,3,1,12,1,12,1,12,1,12,23,11
3,-12,-3,-7,-3,5,2,1,6,1,4,1,12,1,4,1,12,35,5
3,-11,-11,-10,-7,-11,1,2,3,1,12,1,12,1,12,1,12,65,5
3,-11,-10,-10,-8,-4,1,1,3,1,12,1,12,1,12,1,12,17,17
3,-11,-10,-9,-9,3,1,1,7,5,28,1,28,5,28,1,28,41,41
3,-11,-10,-5,-7,9,1,0,3,1,12,1,12,1,12,1,12,17,23
3,-11,-9,-10,-6,-8,1,1,6,1,12,1,12,1,4,1,4,11,17
3,-11,-9,-9,-9,6,1,3,6,1,4,1,4,1,4,1,12,17,5
3,-11,-9,-9,-6,-5,1,1,5,3,20,3,20,3,20,3,20,13,9
3,-11,-9,-7,-3,-10,1,1,6,1,12,1,12,1,4,1,4,17,17
3,-11,-9,-6,-6,4,1,3,6,1,12,1,4,1,4,1,12,17,11
3,-11,-9,-5,-6,7,1,3,7,1,28,5,28,1,28,5,28,41,27
3,-11,-8,-10,-10,10,1,2,3,1,12,1,12,1,12,1,12,59,5
3,-11,-8,-10,-4,-12,1,0,3,1,12,1,12,1,12,1,12,35,11
3,-11,-8,-9,-9,9,0,2,7,5,28,1,28,5,28,5,28,83,13
3,-11,-8,-5,-5,5,1,2,3,1,12,1,12,1,12,1,12,35,5
3,-11,-7,-10,-8,6,1,0,3,1,12,1,12,1,12,1,12,23,11
3,-11,-7,-10,-5,-5,0,1,3,1,12,1,12,1,12,1,12,29,11
3,-11,-7,-9,-3,-10,1,0,3,1,12,1,12,1,12,1,12,35,11
3,-11,-7,-7,-8,13,0,1,3,1,12,1,12,1,12,1,12,29,17
3,-11,-7,-6,-6,8,1,0,3,1,12,1,12,1,12,1,12,23,11
3,-11,-7,-5,-4,3,0,1,3,1,12,1,12,1,12,1,12,29,11
3,-11,-7,-4,-5,9,0,1,3,1,12,1,12,1,12,1,12,29,11
3,-11,-6,-9,-9,15,2,4,5,3,20,3,20,3,20,3,20,13,9
3,-11,-6,-9,-3,-7,2,4,5,3,20,3,20,3,20,3,20,16,6
3,-11,-5,-10,-7,9,0,1,3,1,12,1,12,1,12,1,12,29,11
3,-11,-5,-9,-6,7,0,1,3,1,12,1,12,1,12,1,12,29,11
3,-11,-5,-9,-3,-4,1,0,3,1,12,1,12,1,12,1,12,23,11
3,-11,-5,-6,-6,12,0,3,7,5,28,1,28,5,28,1,28,55,27
3,-11,-5,-4,-4,8,1,1,3,1,12,1,12,1,12,1,12,23,11
3,-11,-4,-10,-8,16,1,0,3,1,12,1,12,1,12,1,12,35,11
3,-11,-3,-7,-3,4,3,1,6,1,12,1,12,1,4,1,4,29,5
3,-10,-10,-9,-6,-10,0,1,3,1,12,1,12,1,12,1,12,59,5
3,-10,-9,-9,-9,3,1,1,6,1,4,1,12,1,4,1,12,17,17
3,-10,-9,-8,-6,-4,1,1,6,1,12,1,12,1,4,1,12,17,17
3,-10,-9,-4,-6,8,1,1,6,1,12,1,12,1,4,1,12,17,17
3,-10,-8,-9,-9,6,1,2,5,3,20,3,20,3,20,3,20,9,9
3,-10,-8,-9,-6,-4,1,0,3,1,12,1,12,1,12,1,12,17,11
3,-10,-8,-8,-10,12,0,1,3,1,12,1,12,1,12,1,12,23,23
3,-10,-8,-8,-4,-8,0,1,3,1,12,1,12,1,12,1,12,23,11
3,-10,-8,-6,-9,14,0,1,3,1,12,1,12,1,12,1,12,23,23
3,-10,-8,-6,-6,4,1,0,3,1,12,1,12,1,12,1,12,17,11
3,-10,-8,-4,-5,6,0,1,3,1,12,1,12,1,12,1,12,23,11
3,-10,-7,-9,-9,9,0,2,5,3,20,3,20,3,20,3,20,29,3
3,-10,-7,-8,-8,8,1,1,3,1,12,1,12,1,12,1,12,47,5
3,-10,-7,-6,-6,6,0,2,5,3,20,3,20,3,20,3,20,19,3
3,-10,-7,-4,-4,4,1,1,3,1,12,1,12,1,12,1,12,35,5
3,-10,-6,-9,-9,12,1,1,6,1,4,1,12,1,4,1,12,23,11
3,-10,-6,-9,-3,-8,1,1,7,1,28,1,28,5,28,5,28,55,27
3,-10,-6,-8,-9,14,1,1,6,1,12,1,12,1,4,1,12,23,17
3,-10,-6,-8,-6,4,1,5,6,1,12,1,12,1,4,1,4,11,11
3,-10,-6,-8,-3,-6,1,1,6,1,12,1,12,1,4,1,12,29,11
3,-10,-6,-6,-6,8,0,1,6,1,12,1,12,1,4,1,12,23,11
3,-10,-5,-9,-9,15,1,5,7,5,28,5,28,1,28,5,28,27,13
3,-10,-5,-9,-3,-5,1,1,3,1,12,1,12,1,12,1,12,29,11
3,-10,-5,-6,-6,10,0,1,3,1,12,1,12,1,12,1,12,29,11
3,-10,-5,-4,4,-20,1,2,3,1,12,1,12,1,12,1,12,29,23
3,-10,-4,-9,-9,18,1,2,7,5,28,1,28,5,28,1,28,55,27
3,-10,-4,-9,-6,8,1,0,3,1,12,1,12,1,12,1,12,29,11
3,-10,-4,-8,-8,16,0,1,3,1,12,1,12,1,12,1,12,47,11
3,-10,-4,-8,-5,6,0,1,3,1,12,1,12,1,12,1,12,23,11
3,-10,-4,-8,4,-24,1,0,3,1,12,1,12,1,12,1,12,23,23
3,-10,-4,-6,-6,12,1,2,7,1,28,1,28,5,28,1,28,83,27
3,-9,-9,-9,-8,-3,1,4,5,3,20,3,20,3,20,3,20,9,9
3,-9,-9,-9,-7,-6,1,3,6,1,4,1,4,1,12,1,4,17,5
3,-9,-9,-9,-5,-12,2,3,6,1,4,1,4,1,12,1,4,11,5
3,-9,-9,-8,-7,-3,1,2,7,5,28,5,28,1,28,5,28,41,13
3,-9,-9,-8,-6,-6,1,1,6,1,12,1,4,1,4,1,12,17,11
3,-9,-9,-8,-5,-9,0,2,5,3,20,3,20,3,20,3,20,29,3
3,-9,-9,-8,-4,-12,2,3,5,3,20,3,20,3,20,3,20,13,9
3,-9,-9,-7,-6,-3,1,1,5,3,20,3,20,3,20,3,20,9,9
3,-9,-9,-7,-5,-6,1,3,5,3,20,3,20,3,20,3,20,9,9
3,-9,-9,-7,-4,-9,2,2,7,5,28,5,28,1,28,5,28,25,13
3,-9,-9,-6,-5,-3,1,1,6,1,4,1,4,1,12,1,4,17,5
3,-9,-9,-6,-4,-6,2,1,6,1,12,1,4,1,12,1,4,11,11
3,-9,-9,-5,-4,-3,1,5,7,5,28,5,28,1,28,5,28,27,13
3,-9,-9,-5,-3,-6,1,1,5,3,20,3,20,3,20,3,20,9,9
3,-9,-9,-4,-3,-3,1,1,5,3,20,3,20,3,20,3,20,9,9
3,-9,-9,-4,4,-24,1,2,8,1,4,1,8,1,4,1,8,11,11
3,-9,-8,-6,-4,-4,2,1,6,1,12,1,12,1,12,1,4,11,17
3,-9,-8,-3,-5,7,1,1,5,3,20,3,20,3,20,3,20,9,9
3,-9,-7,-9,-5,-6,1,1,6,1,12,1,12,1,4,1,4,17,5
3,-9,-7,-6,-8,10,0,1,5,3,20,3,20,3,20,3,20,9,9
3,-9,-7,-6,-6,4,2,3,6,1,12,1,4,1,12,1,4,11,11
3,-9,-7,-6,-3,-5,1,1,5,3,20,3,20,3,20,3,20,9,9
3,-9,-7,-3,-4,5,2,3,6,1,12,1,4,1,12,1,4,11,5
3,-9,-6,-8,-8,8,0,1,3,1,12,1,12,1,12,1,12,47,5
3,-9,-6,-8,-4,-4,0,1,3,1,12,1,12,1,12,1,12,23,11
3,-9,-6,-7,-7,7,0,1,3,1,12,1,12,1,12,1,12,41,5
3,-9,-6,-7,-3,-5,1,1,6,1,12,1,4,1,4,1,4,17,5
3,-9,-6,-6,-8,12,1,4,5,3,20,3,20,3,20,3,20,13,9
3,-9,-6,-5,-7,11,0,1,3,1,12,1,12,1,12,1,12,23,17
3,-9,-6,-5,-5,5,0,1,3,1,12,1,12,1,12,1,12,29,5
3,-9,-6,-4,-6,10,0,1,5,3,20,3,20,3,20,3,20,9,6
3,-9,-6,-4,-4,4,0,1,3,1,12,1,12,1,12,1,12,29,5
3,-9,-5,-9,-3,-6,3,1,6,1,4,1,4,1,12,1,4,5,5
3,-9,-5,-6,-7,11,3,4,7,5,28,1,28,1,28,1,28,41,41
3,-9,-5,-6,-6,8,2,3,6,1,12,1,4,1,12,1,4,11,11
3,-9,-4,-6,-8,16,0,1,6,1,12,1,12,1,12,1,4,23,17
3,-9,-4,-6,-6,10,0,1,5,3,20,3,20,3,20,3,20,9,9
3,-9,-3,-8,-5,7,0,1,3,1,12,1,12,1,12,1,12,23,11
3,-9,-3,-8,-4,4,1,1,3,1,12,1,12,1,12,1,12,23,11
3,-9,-3,-7,-4,5,1,0,3,1,12,1,12,1,12,1,12,23,11
3,-9,-3,-6,-4,6,1,3,6,1,12,1,4,1,12,1,4,11,11
3,-9,-3,-5,-3,4,2,1,5,3,20,3,20,3,20,3,20,16,3
3,-8,-8,-7,-4,-8,1,1,3,1,12,1,12,1,12,1,12,47,5
3,-8,-7,-7,-5,-3,1,0,3,1,12,1,12,1,12,1,12,17,11
3,-8,-7,-4,-8,12,0,1,3,1,12,1,12,1,12,1,12,23,17
3,-8,-7,-4,4,-20,1,0,3,1,12,1,12,1,12,1,12,29,23
3,-8,-6,-7,-3,-6,1,1,6,1,12,1,12,1,4,1,4,17,11
3,-8,-6,-6,-6,4,1,3,6,1,12,1,12,1,4,1,12,17,11
3,-8,-6,-6,-3,-4,1,1,5,3,20,3,20,3,20,3,20,13,6
3,-8,-6,-4,-6,8,0,1,5,3,20,3,20,3,20,3,20,9,6
3,-8,-5,-7,-7,7,0,1,3,1,12,1,12,1,12,1,12,41,5
3,-8,-5,-6,-6,6,0,2,5,3,20,3,20,3,20,3,20,19,3
3,-8,-5,-4,-4,4,0,1,3,1,12,1,12,1,12,1,12,23,5
3,-8,-4,-7,-5,4,1,1,3,1,12,1,12,1,12,1,12,23,11
3,-8,-4,-6,-6,8,0,1,3,1,12,1,12,1,12,1,12,23,11
3,-8,-4,-4,-8,16,1,2,3,1,12,1,12,1,12,1,12,23,23
3,-8,-4,-4,-5,8,0,1,3,1,12,1,12,1,12,1,12,23,11
3,-8,-4,-4,4,-16,1,2,3,1,12,1,12,1,12,1,12,23,23
3,-7,-7,-6,-3,-7,1,1,3,1,12,1,12,1,12,1,12,41,5
3,-7,-6,-5,-3,-3,1,1,5,3,20,3,20,3,20,3,20,9,6
3,-7,-5,-6,-6,4,1,0,3,1,12,1,12,1,12,1,12,17,11
3,-7,-5,-5,-7,8,1,1,3,1,12,1,12,1,12,1,12,17,17
3,-7,-4,-6,-6,6,2,3,7,5,28,5,28,1,28,5,28,16,13
3,-7,-4,-5,-5,5,1,2,3,1,12,1,12,1,12,1,12,29,5
3,-6,-6,-6,-4,-4,2,1,6,1,12,1,12,1,12,1,4,11,11
3,-6,-6,-5,-3,-4,1,1,5,3,20,3,20,3,20,3,20,9,6
3,-6,-6,-4,4,-16,0,1,3,1,12,1,12,1,12,1,12,23,23
3,-6,-4,-6,4,-16,2,3,6,1,12,1,12,1,12,1,4,23,11
3,-6,-3,-5,-5,5,1,1,3,1,12,1,12,1,12,1,12,29,5
3,-6,-3,-4,-4,4,1,1,3,1,12,1,12,1,12,1,12,23,5
3,-5,-4,-4,4,-12,0,1,3,1,12,1,12,1,12,1,12,23,17
4,-28,-24,-17,-14,-4,1,1,3,1,12,1,12,1,12,1,12,23,23
4,-28,-24,-11,-10,4,0,1,3,1,12,1,12,1,12,1,12,23,23
4,-28,-16,-24,-15,9,1,3,5,3,20,3,20,3,20,3,20,16,13
4,-28,-16,-24,-13,-5,1,0,3,1,12,1,12,1,12,1,12,29,23
4,-28,-16,-18,-11,5,1,0,3,1,12,1,12,1,12,1,12,65,11
4,-28,-16,-18,-9,-9,2,3,6,1,4,1,12,1,12,1,12,71,11
4,-28,-16,-17,-8,-12,1,2,3,1,12,1,12,1,12,1,12,41,23
4,-28,-16,-11,-8,12,1,2,3,1,12,1,12,1,12,1,12,35,23
4,-28,-16,-10,-7,9,1,0,3,1,12,1,12,1,12,1,12,71,11
4,-28,-16,-10,-5,-5,2,3,6,1,4,1,12,1,12,1,12,71,11
4,-28,-9,-24,-6,-12,1,6,8,1,4,1,4,1,8,1,4,11,7
4,-28,-8,-24,-9,15,2,3,6,1,4,1,12,1,12,1,12,35,23
4,-28,-8,-24,-5,-13,1,0,3,1,12,1,12,1,12,1,12,41,23
4,-28,-8,-18,-7,13,0,1,3,1,12,1,12,1,12,1,12,47,17
4,-28,-8,-17,-6,8,0,1,3,1,12,1,12,1,12,1,12,29,23
4,-28,-8,-17,-4,-6,1,2,3,1,12,1,12,1,12,1,12,71,11
4,-28,-8,-11,-6,20,0,1,3,1,12,1,12,1,12,1,12,29,23
4,-28,-8,-11,-4,6,1,2,3,1,12,1,12,1,12,1,12,65,11
4,-28,-8,-10,-5,15,1,1,3,1,12,1,12,1,12,1,12,35,17
4,-28,-5,-24,-6,12,3,2,8,1,4,1,4,1,8,1,4,11,7
4,-25,-20,-22,-16,-10,2,1,6,1,12,1,12,1,12,1,4,23,29
4,-25,-12,-22,-8,-16,1,1,3,1,12,1,12,1,12,1,12,47,17
4,-25,-8,-22,-8,6,0,1,3,1,12,1,12,1,12,1,12,59,11
4,-25,-6,-22,-4,-8,0,1,3,1,12,1,12,1,12,1,12,41,17
4,-24,-20,-21,-16,-9,0,1,3,1,12,1,12,1,12,1,12,29,29
